# probability by ion data file (1 traces, 0 calculated traces)
# trace names: 'GR4car'
# format:
# | scannedParam | numCountCycles | trace 0                                                                                           |
# |              |                | ion 0 dark prob | err | ion 0 bright prob | err | ion 1 dark prob | err | ion 1 bright prob | err |
8.85e-05	100	0.51	0.05024183938	0.49	0.05024183938	0.51	0.05024183938	0.49	0.05024183938	
8.9e-05	100	0.47	0.0501613558	0.53	0.0501613558	0.61	0.049020713	0.39	0.049020713	
8.95e-05	100	0.58	0.04960449637	0.42	0.04960449637	0.52	0.05021167316	0.48	0.05021167316	
9e-05	100	0.57	0.0497569852	0.43	0.0497569852	0.5	0.05025189076	0.5	0.05025189076	
9.05e-05	100	0.46	0.0500908266	0.54	0.0500908266	0.44	0.04988876516	0.56	0.04988876516	
9.1e-05	100	0.5	0.05025189076	0.5	0.05025189076	0.49	0.05024183938	0.51	0.05024183938	
9.15e-05	100	0.45	0.05	0.55	0.05	0.46	0.0500908266	0.54	0.0500908266	
9.2e-05	100	0.39	0.049020713	0.61	0.049020713	0.5	0.05025189076	0.5	0.05025189076	
9.25e-05	100	0.55	0.05	0.45	0.05	0.56	0.04988876516	0.44	0.04988876516	
9.3e-05	100	0.5	0.05025189076	0.5	0.05025189076	0.49	0.05024183938	0.51	0.05024183938	
9.35e-05	100	0.53	0.0501613558	0.47	0.0501613558	0.53	0.0501613558	0.47	0.0501613558	
9.4e-05	100	0.58	0.04960449637	0.42	0.04960449637	0.44	0.04988876516	0.56	0.04988876516	
9.45e-05	100	0.46	0.0500908266	0.54	0.0500908266	0.43	0.0497569852	0.57	0.0497569852	
9.5e-05	100	0.52	0.05021167316	0.48	0.05021167316	0.49	0.05024183938	0.51	0.05024183938	
9.55e-05	100	0.43	0.0497569852	0.57	0.0497569852	0.48	0.05021167316	0.52	0.05021167316	
9.6e-05	100	0.42	0.04960449637	0.58	0.04960449637	0.51	0.05024183938	0.49	0.05024183938	
9.65e-05	100	0.49	0.05024183938	0.51	0.05024183938	0.65	0.04793724854	0.35	0.04793724854	
9.7e-05	100	0.54	0.0500908266	0.46	0.0500908266	0.62	0.04878317312	0.38	0.04878317312	
9.75e-05	100	0.61	0.049020713	0.39	0.049020713	0.51	0.05024183938	0.49	0.05024183938	
9.8e-05	100	0.58	0.04960449637	0.42	0.04960449637	0.44	0.04988876516	0.56	0.04988876516	
9.85e-05	100	0.4	0.04923659639	0.6	0.04923659639	0.41	0.04943110704	0.59	0.04943110704	
9.9e-05	100	0.4	0.04923659639	0.6	0.04923659639	0.43	0.0497569852	0.57	0.0497569852	
9.95e-05	100	0.54	0.0500908266	0.46	0.0500908266	0.59	0.04943110704	0.41	0.04943110704	
0.0001	100	0.43	0.0497569852	0.57	0.0497569852	0.49	0.05024183938	0.51	0.05024183938	
0.0001005	100	0.47	0.0501613558	0.53	0.0501613558	0.52	0.05021167316	0.48	0.05021167316	
